Time(s) Column1 Column2 Y
98.13 0.333333 -2.38898e-15 0.333333
98.14 0.333333 -2.38898e-15 0.333333
98.15 0.333333 -2.38898e-15 0.333333
98.16 0.333333 -2.38898e-15 0.333333
98.17 0.333333 -2.38898e-15 0.333333
98.18 0.333333 -2.38898e-15 0.333333
98.19 0.333333 -2.38898e-15 0.333333
98.2 0.333333 -2.38898e-15 0.333333
98.21 0.333333 -2.38898e-15 0.333333
98.22 0.333333 -2.38898e-15 0.333333
98.23 0.333333 -2.38898e-15 0.333333
98.24 0.333333 -2.38898e-15 0.333333
98.25 0.333333 -2.38898e-15 0.333333
98.26 0.333333 -2.38898e-15 0.333333
98.27 0.333333 -2.38898e-15 0.333333
98.28 0.333333 -2.38898e-15 0.333333
98.29 0.333333 -2.38898e-15 0.333333
98.3 0.333333 -2.38898e-15 0.333333
98.31 0.333333 -2.38898e-15 0.333333
98.32 0.333333 -2.38898e-15 0.333333
98.33 0.333333 -2.38898e-15 0.333333
98.34 0.333333 -2.38898e-15 0.333333
98.35 0.333333 -2.38898e-15 0.333333
98.36 0.333333 -2.38898e-15 0.333333
98.37 0.333333 -2.38898e-15 0.333333
98.38 0.333333 -2.38898e-15 0.333333
98.39 0.333333 -2.38898e-15 0.333333
98.4 0.333333 -2.38898e-15 0.333333
98.41 0.333333 -2.38898e-15 0.333333
98.42 0.333333 -2.38898e-15 0.333333
98.43 0.333333 -2.38898e-15 0.333333
98.44 0.333333 -2.38898e-15 0.333333
98.45 0.333333 -2.38898e-15 0.333333
98.46 0.333333 -2.38898e-15 0.333333
98.47 0.333333 -2.38898e-15 0.333333
98.48 0.333333 -2.38898e-15 0.333333
98.49 0.333333 -2.38898e-15 0.333333
98.5 0.333333 -2.38898e-15 0.333333
98.51 0.333333 -2.38898e-15 0.333333
98.52 0.333333 -2.38898e-15 0.333333
98.53 0.333333 -2.38898e-15 0.333333
98.54 0.333333 -2.38898e-15 0.333333
98.55 0.333333 -2.38898e-15 0.333333
98.56 0.333333 -2.38898e-15 0.333333
98.57 0.333333 -2.38898e-15 0.333333
98.58 0.333333 -2.38898e-15 0.333333
98.59 0.333333 -2.38898e-15 0.333333
98.6 0.333333 -2.38898e-15 0.333333
98.61 0.333333 -2.38898e-15 0.333333
98.62 0.333333 -2.38898e-15 0.333333
98.63 0.333333 -2.38898e-15 0.333333
98.64 0.333333 -2.38898e-15 0.333333
98.65 0.333333 -2.38898e-15 0.333333
98.66 0.333333 -2.38898e-15 0.333333
98.67 0.333333 -2.38898e-15 0.333333
98.68 0.333333 -2.38898e-15 0.333333
98.69 0.333333 -2.38898e-15 0.333333
98.7 0.333333 -2.38898e-15 0.333333
98.71 0.333333 -2.38898e-15 0.333333
98.72 0.333333 -2.38898e-15 0.333333
98.73 0.333333 -2.38898e-15 0.333333
98.74 0.333333 -2.38898e-15 0.333333
98.75 0.333333 -2.38898e-15 0.333333
98.76 0.333333 -2.38898e-15 0.333333
98.77 0.333333 -2.38898e-15 0.333333
98.78 0.333333 -2.38898e-15 0.333333
98.79 0.333333 -2.38898e-15 0.333333
98.8 0.333333 -2.38898e-15 0.333333
98.81 0.333333 -2.38898e-15 0.333333
98.82 0.333333 -2.38898e-15 0.333333
98.83 0.333333 -2.38898e-15 0.333333
98.84 0.333333 -2.38898e-15 0.333333
98.85 0.333333 -2.38898e-15 0.333333
98.86 0.333333 -2.38898e-15 0.333333
98.87 0.333333 -2.38898e-15 0.333333
98.88 0.333333 -2.38898e-15 0.333333
98.89 0.333333 -2.38898e-15 0.333333
98.9 0.333333 -2.38898e-15 0.333333
98.91 0.333333 -2.38898e-15 0.333333
98.92 0.333333 -2.38898e-15 0.333333
98.93 0.333333 -2.38898e-15 0.333333
98.94 0.333333 -2.38898e-15 0.333333
98.95 0.333333 -2.38898e-15 0.333333
98.96 0.333333 -2.38898e-15 0.333333
98.97 0.333333 -2.38898e-15 0.333333
98.98 0.333333 -2.38898e-15 0.333333
98.99 0.333333 -2.38898e-15 0.333333
99 0.333333 -2.38898e-15 0.333333
99.01 0.333333 -2.38898e-15 0.333333
99.02 0.333333 -2.38898e-15 0.333333
99.03 0.333333 -2.38898e-15 0.333333
99.04 0.333333 -2.38898e-15 0.333333
99.05 0.333333 -2.38898e-15 0.333333
99.06 0.333333 -2.38898e-15 0.333333
99.07 0.333333 -2.38898e-15 0.333333
99.08 0.333333 -2.38898e-15 0.333333
99.09 0.333333 -2.38898e-15 0.333333
99.1 0.333333 -2.38898e-15 0.333333
99.11 0.333333 -2.38898e-15 0.333333
99.12 0.333333 -2.38898e-15 0.333333
99.13 0.333333 -2.38898e-15 0.333333
99.14 0.333333 -2.38898e-15 0.333333
99.15 0.333333 -2.38898e-15 0.333333
99.16 0.333333 -2.38898e-15 0.333333
99.17 0.333333 -2.38898e-15 0.333333
99.18 0.333333 -2.38898e-15 0.333333
99.19 0.333333 -2.38898e-15 0.333333
99.2 0.333333 -2.38898e-15 0.333333
99.21 0.333333 -2.38898e-15 0.333333
99.22 0.333333 -2.38898e-15 0.333333
99.23 0.333333 -2.38898e-15 0.333333
99.24 0.333333 -2.38898e-15 0.333333
99.25 0.333333 -2.38898e-15 0.333333
99.26 0.333333 -2.38898e-15 0.333333
99.27 0.333333 -2.38898e-15 0.333333
99.28 0.333333 -2.38898e-15 0.333333
99.29 0.333333 -2.38898e-15 0.333333
99.3 0.333333 -2.38898e-15 0.333333
99.31 0.333333 -2.38898e-15 0.333333
99.32 0.333333 -2.38898e-15 0.333333
99.33 0.333333 -2.38898e-15 0.333333
99.34 0.333333 -2.38898e-15 0.333333
99.35 0.333333 -2.38898e-15 0.333333
99.36 0.333333 -2.38898e-15 0.333333
99.37 0.333333 -2.38898e-15 0.333333
99.38 0.333333 -2.38898e-15 0.333333
99.39 0.333333 -2.38898e-15 0.333333
99.4 0.333333 -2.38898e-15 0.333333
99.41 0.333333 -2.38898e-15 0.333333
99.42 0.333333 -2.38898e-15 0.333333
99.43 0.333333 -2.38898e-15 0.333333
99.44 0.333333 -2.38898e-15 0.333333
99.45 0.333333 -2.38898e-15 0.333333
99.46 0.333333 -2.38898e-15 0.333333
99.47 0.333333 -2.38898e-15 0.333333
99.48 0.333333 -2.38898e-15 0.333333
99.49 0.333333 -2.38898e-15 0.333333
99.5 0.333333 -2.38898e-15 0.333333
99.51 0.333333 -2.38898e-15 0.333333
99.52 0.333333 -2.38898e-15 0.333333
99.53 0.333333 -2.38898e-15 0.333333
99.54 0.333333 -2.38898e-15 0.333333
99.55 0.333333 -2.38898e-15 0.333333
99.56 0.333333 -2.38898e-15 0.333333
99.57 0.333333 -2.38898e-15 0.333333
99.58 0.333333 -2.38898e-15 0.333333
99.59 0.333333 -2.38898e-15 0.333333
99.6 0.333333 -2.38898e-15 0.333333
99.61 0.333333 -2.38898e-15 0.333333
99.62 0.333333 -2.38898e-15 0.333333
99.63 0.333333 -2.38898e-15 0.333333
99.64 0.333333 -2.38898e-15 0.333333
99.65 0.333333 -2.38898e-15 0.333333
99.66 0.333333 -2.38898e-15 0.333333
99.67 0.333333 -2.38898e-15 0.333333
99.68 0.333333 -2.38898e-15 0.333333
99.69 0.333333 -2.38898e-15 0.333333
99.7 0.333333 -2.38898e-15 0.333333
99.71 0.333333 -2.38898e-15 0.333333
99.72 0.333333 -2.38898e-15 0.333333
99.73 0.333333 -2.38898e-15 0.333333
99.74 0.333333 -2.38898e-15 0.333333
99.75 0.333333 -2.38898e-15 0.333333
99.76 0.333333 -2.38898e-15 0.333333
99.77 0.333333 -2.38898e-15 0.333333
99.78 0.333333 -2.38898e-15 0.333333
99.79 0.333333 -2.38898e-15 0.333333
99.8 0.333333 -2.38898e-15 0.333333
99.81 0.333333 -2.38898e-15 0.333333
99.82 0.333333 -2.38898e-15 0.333333
99.83 0.333333 -2.38898e-15 0.333333
99.84 0.333333 -2.38898e-15 0.333333
99.85 0.333333 -2.38898e-15 0.333333
99.86 0.333333 -2.38898e-15 0.333333
99.87 0.333333 -2.38898e-15 0.333333
99.88 0.333333 -2.38898e-15 0.333333
99.89 0.333333 -2.38898e-15 0.333333
99.9 0.333333 -2.38898e-15 0.333333
99.91 0.333333 -2.38898e-15 0.333333
99.92 0.333333 -2.38898e-15 0.333333
99.93 0.333333 -2.38898e-15 0.333333
99.94 0.333333 -2.38898e-15 0.333333
99.95 0.333333 -2.38898e-15 0.333333
99.96 0.333333 -2.38898e-15 0.333333
99.97 0.333333 -2.38898e-15 0.333333
99.98 0.333333 -2.38898e-15 0.333333
99.99 0.333333 -2.38898e-15 0.333333
100 0.333333 -2.38898e-15 0.333333
100.01 0.333333 -2.38898e-15 0.333333
100.02 0.333333 -2.38898e-15 0.333333
100.03 0.333333 -2.38898e-15 0.333333
100.04 0.333333 -2.38898e-15 0.333333
100.05 0.333333 -2.38898e-15 0.333333
100.06 0.333333 -2.38898e-15 0.333333
100.07 0.333333 -2.38898e-15 0.333333
100.08 0.333333 -2.38898e-15 0.333333
100.09 0.333333 -2.38898e-15 0.333333
100.1 0.333333 -2.38898e-15 0.333333
100.11 0.333333 -2.38898e-15 0.333333
100.12 0.333333 -2.38898e-15 0.333333
100.13 0.333333 -2.38898e-15 0.333333
100.14 0.333333 -2.38898e-15 0.333333
100.15 0.333333 -2.38898e-15 0.333333
100.16 0.333333 -2.38898e-15 0.333333
100.17 0.333333 -2.38898e-15 0.333333
100.18 0.333333 -2.38898e-15 0.333333
100.19 0.333333 -2.38898e-15 0.333333
100.2 0.333333 -2.38898e-15 0.333333
100.21 0.333333 -2.38898e-15 0.333333
100.22 0.333333 -2.38898e-15 0.333333
100.23 0.333333 -2.38898e-15 0.333333
100.24 0.333333 -2.38898e-15 0.333333
100.25 0.333333 -2.38898e-15 0.333333
100.26 0.333333 -2.38898e-15 0.333333
100.27 0.333333 -2.38898e-15 0.333333
100.28 0.333333 -2.38898e-15 0.333333
100.29 0.333333 -2.38898e-15 0.333333
100.3 0.333333 -2.38898e-15 0.333333
100.31 0.333333 -2.38898e-15 0.333333
100.32 0.333333 -2.38898e-15 0.333333
100.33 0.333333 -2.38898e-15 0.333333
100.34 0.333333 -2.38898e-15 0.333333
100.35 0.333333 -2.38898e-15 0.333333
100.36 0.333333 -2.38898e-15 0.333333
100.37 0.333333 -2.38898e-15 0.333333
100.38 0.333333 -2.38898e-15 0.333333
100.39 0.333333 -2.38898e-15 0.333333
100.4 0.333333 -2.38898e-15 0.333333
100.41 0.333333 -2.38898e-15 0.333333
100.42 0.333333 -2.38898e-15 0.333333
100.43 0.333333 -2.38898e-15 0.333333
100.44 0.333333 -2.38898e-15 0.333333
100.45 0.333333 -2.38898e-15 0.333333
100.46 0.333333 -2.38898e-15 0.333333
100.47 0.333333 -2.38898e-15 0.333333
100.48 0.333333 -2.38898e-15 0.333333
100.49 0.333333 -2.38898e-15 0.333333
100.5 0.333333 -2.38898e-15 0.333333
100.51 0.333333 -2.38898e-15 0.333333
100.52 0.333333 -2.38898e-15 0.333333
100.53 0.333333 -2.38898e-15 0.333333
100.54 0.333333 -2.38898e-15 0.333333
100.55 0.333333 -2.38898e-15 0.333333
100.56 0.333333 -2.38898e-15 0.333333
100.57 0.333333 -2.38898e-15 0.333333
100.58 0.333333 -2.38898e-15 0.333333
100.59 0.333333 -2.38898e-15 0.333333
100.6 0.333333 -2.38898e-15 0.333333
100.61 0.333333 -2.38898e-15 0.333333
100.62 0.333333 -2.38898e-15 0.333333
100.63 0.333333 -2.38898e-15 0.333333
100.64 0.333333 -2.38898e-15 0.333333
100.65 0.333333 -2.38898e-15 0.333333
100.66 0.333333 -2.38898e-15 0.333333
100.67 0.333333 -2.38898e-15 0.333333
100.68 0.333333 -2.38898e-15 0.333333
100.69 0.333333 -2.38898e-15 0.333333
100.7 0.333333 -2.38898e-15 0.333333
100.71 0.333333 -2.38898e-15 0.333333
100.72 0.333333 -2.38898e-15 0.333333
100.73 0.333333 -2.38898e-15 0.333333
100.74 0.333333 -2.38898e-15 0.333333
100.75 0.333333 -2.38898e-15 0.333333
100.76 0.333333 -2.38898e-15 0.333333
100.77 0.333333 -2.38898e-15 0.333333
100.78 0.333333 -2.38898e-15 0.333333
100.79 0.333333 -2.38898e-15 0.333333
100.8 0.333333 -2.38898e-15 0.333333
100.81 0.333333 -2.38898e-15 0.333333
100.82 0.333333 -2.38898e-15 0.333333
100.83 0.333333 -2.38898e-15 0.333333
100.84 0.333333 -2.38898e-15 0.333333
100.85 0.333333 -2.38898e-15 0.333333
100.86 0.333333 -2.38898e-15 0.333333
100.87 0.333333 -2.38898e-15 0.333333
100.88 0.333333 -2.38898e-15 0.333333
100.89 0.333333 -2.38898e-15 0.333333
100.9 0.333333 -2.38898e-15 0.333333
100.91 0.333333 -2.38898e-15 0.333333
100.92 0.333333 -2.38898e-15 0.333333
100.93 0.333333 -2.38898e-15 0.333333
100.94 0.333333 -2.38898e-15 0.333333
100.95 0.333333 -2.38898e-15 0.333333
100.96 0.333333 -2.38898e-15 0.333333
100.97 0.333333 -2.38898e-15 0.333333
100.98 0.333333 -2.38898e-15 0.333333
100.99 0.333333 -2.38898e-15 0.333333
101 0.333333 -2.38898e-15 0.333333
101.01 0.333333 -2.38898e-15 0.333333
101.02 0.333333 -2.38898e-15 0.333333
101.03 0.333333 -2.38898e-15 0.333333
101.04 0.333333 -2.38898e-15 0.333333
101.05 0.333333 -2.38898e-15 0.333333
101.06 0.333333 -2.38898e-15 0.333333
101.07 0.333333 -2.38898e-15 0.333333
101.08 0.333333 -2.38898e-15 0.333333
101.09 0.333333 -2.38898e-15 0.333333
101.1 0.333333 -2.38898e-15 0.333333
101.11 0.333333 -2.38898e-15 0.333333
101.12 0.333333 -2.38898e-15 0.333333
101.13 0.333333 -2.38898e-15 0.333333
101.14 0.333333 -2.38898e-15 0.333333
101.15 0.333333 -2.38898e-15 0.333333
101.16 0.333333 -2.38898e-15 0.333333
101.17 0.333333 -2.38898e-15 0.333333
101.18 0.333333 -2.38898e-15 0.333333
101.19 0.333333 -2.38898e-15 0.333333
101.2 0.333333 -2.38898e-15 0.333333
101.21 0.333333 -2.38898e-15 0.333333
101.22 0.333333 -2.38898e-15 0.333333
101.23 0.333333 -2.38898e-15 0.333333
101.24 0.333333 -2.38898e-15 0.333333
101.25 0.333333 -2.38898e-15 0.333333
101.26 0.333333 -2.38898e-15 0.333333
101.27 0.333333 -2.38898e-15 0.333333
101.28 0.333333 -2.38898e-15 0.333333
101.29 0.333333 -2.38898e-15 0.333333
101.3 0.333333 -2.38898e-15 0.333333
101.31 0.333333 -2.38898e-15 0.333333
101.32 0.333333 -2.38898e-15 0.333333
101.33 0.333333 -2.38898e-15 0.333333
101.34 0.333333 -2.38898e-15 0.333333
101.35 0.333333 -2.38898e-15 0.333333
101.36 0.333333 -2.38898e-15 0.333333
101.37 0.333333 -2.38898e-15 0.333333
101.38 0.333333 -2.38898e-15 0.333333
101.39 0.333333 -2.38898e-15 0.333333
101.4 0.333333 -2.38898e-15 0.333333
101.41 0.333333 -2.38898e-15 0.333333
101.42 0.333333 -2.38898e-15 0.333333
101.43 0.333333 -2.38898e-15 0.333333
101.44 0.333333 -2.38898e-15 0.333333
101.45 0.333333 -2.38898e-15 0.333333
101.46 0.333333 -2.38898e-15 0.333333
101.47 0.333333 -2.38898e-15 0.333333
101.48 0.333333 -2.38898e-15 0.333333
101.49 0.333333 -2.38898e-15 0.333333
101.5 0.333333 -2.38898e-15 0.333333
101.51 0.333333 -2.38898e-15 0.333333
101.52 0.333333 -2.38898e-15 0.333333
101.53 0.333333 -2.38898e-15 0.333333
101.54 0.333333 -2.38898e-15 0.333333
101.55 0.333333 -2.38898e-15 0.333333
101.56 0.333333 -2.38898e-15 0.333333
101.57 0.333333 -2.38898e-15 0.333333
101.58 0.333333 -2.38898e-15 0.333333
101.59 0.333333 -2.38898e-15 0.333333
101.6 0.333333 -2.38898e-15 0.333333
101.61 0.333333 -2.38898e-15 0.333333
101.62 0.333333 -2.38898e-15 0.333333
101.63 0.333333 -2.38898e-15 0.333333
101.64 0.333333 -2.38898e-15 0.333333
101.65 0.333333 -2.38898e-15 0.333333
101.66 0.333333 -2.38898e-15 0.333333
101.67 0.333333 -2.38898e-15 0.333333
101.68 0.333333 -2.38898e-15 0.333333
101.69 0.333333 -2.38898e-15 0.333333
101.7 0.333333 -2.38898e-15 0.333333
101.71 0.333333 -2.38898e-15 0.333333
101.72 0.333333 -2.38898e-15 0.333333
101.73 0.333333 -2.38898e-15 0.333333
101.74 0.333333 -2.38898e-15 0.333333
101.75 0.333333 -2.38898e-15 0.333333
101.76 0.333333 -2.38898e-15 0.333333
101.77 0.333333 -2.38898e-15 0.333333
101.78 0.333333 -2.38898e-15 0.333333
101.79 0.333333 -2.38898e-15 0.333333
101.8 0.333333 -2.38898e-15 0.333333
101.81 0.333333 -2.38898e-15 0.333333
101.82 0.333333 -2.38898e-15 0.333333
101.83 0.333333 -2.38898e-15 0.333333
101.84 0.333333 -2.38898e-15 0.333333
101.85 0.333333 -2.38898e-15 0.333333
101.86 0.333333 -2.38898e-15 0.333333
101.87 0.333333 -2.38898e-15 0.333333
101.88 0.333333 -2.38898e-15 0.333333
101.89 0.333333 -2.38898e-15 0.333333
101.9 0.333333 -2.38898e-15 0.333333
101.91 0.333333 -2.38898e-15 0.333333
101.92 0.333333 -2.38898e-15 0.333333
101.93 0.333333 -2.38898e-15 0.333333
101.94 0.333333 -2.38898e-15 0.333333
101.95 0.333333 -2.38898e-15 0.333333
101.96 0.333333 -2.38898e-15 0.333333
101.97 0.333333 -2.38898e-15 0.333333
101.98 0.333333 -2.38898e-15 0.333333
101.99 0.333333 -2.38898e-15 0.333333
102 0.333333 -2.38898e-15 0.333333
102.01 0.333333 -2.38898e-15 0.333333
102.02 0.333333 -2.38898e-15 0.333333
102.03 0.333333 -2.38898e-15 0.333333
102.04 0.333333 -2.38898e-15 0.333333
102.05 0.333333 -2.38898e-15 0.333333
102.06 0.333333 -2.38898e-15 0.333333
102.07 0.333333 -2.38898e-15 0.333333
102.08 0.333333 -2.38898e-15 0.333333
102.09 0.333333 -2.38898e-15 0.333333
102.1 0.333333 -2.38898e-15 0.333333
102.11 0.333333 -2.38898e-15 0.333333
102.12 0.333333 -2.38898e-15 0.333333
102.13 0.333333 -2.38898e-15 0.333333
102.14 0.333333 -2.38898e-15 0.333333
102.15 0.333333 -2.38898e-15 0.333333
102.16 0.333333 -2.38898e-15 0.333333
102.17 0.333333 -2.38898e-15 0.333333
102.18 0.333333 -2.38898e-15 0.333333
102.19 0.333333 -2.38898e-15 0.333333
102.2 0.333333 -2.38898e-15 0.333333
102.21 0.333333 -2.38898e-15 0.333333
102.22 0.333333 -2.38898e-15 0.333333
102.23 0.333333 -2.38898e-15 0.333333
102.24 0.333333 -2.38898e-15 0.333333
102.25 0.333333 -2.38898e-15 0.333333
102.26 0.333333 -2.38898e-15 0.333333
102.27 0.333333 -2.38898e-15 0.333333
102.28 0.333333 -2.38898e-15 0.333333
102.29 0.333333 -2.38898e-15 0.333333
102.3 0.333333 -2.38898e-15 0.333333
102.31 0.333333 -2.38898e-15 0.333333
102.32 0.333333 -2.38898e-15 0.333333
102.33 0.333333 -2.38898e-15 0.333333
102.34 0.333333 -2.38898e-15 0.333333
102.35 0.333333 -2.38898e-15 0.333333
102.36 0.333333 -2.38898e-15 0.333333
102.37 0.333333 -2.38898e-15 0.333333
102.38 0.333333 -2.38898e-15 0.333333
102.39 0.333333 -2.38898e-15 0.333333
102.4 0.333333 -2.38898e-15 0.333333
102.41 0.333333 -2.38898e-15 0.333333
102.42 0.333333 -2.38898e-15 0.333333
102.43 0.333333 -2.38898e-15 0.333333
102.44 0.333333 -2.38898e-15 0.333333
102.45 0.333333 -2.38898e-15 0.333333
102.46 0.333333 -2.38898e-15 0.333333
102.47 0.333333 -2.38898e-15 0.333333
102.48 0.333333 -2.38898e-15 0.333333
102.49 0.333333 -2.38898e-15 0.333333
102.5 0.333333 -2.38898e-15 0.333333
102.51 0.333333 -2.38898e-15 0.333333
102.52 0.333333 -2.38898e-15 0.333333
102.53 0.333333 -2.38898e-15 0.333333
102.54 0.333333 -2.38898e-15 0.333333
102.55 0.333333 -2.38898e-15 0.333333
102.56 0.333333 -2.38898e-15 0.333333
102.57 0.333333 -2.38898e-15 0.333333
102.58 0.333333 -2.38898e-15 0.333333
102.59 0.333333 -2.38898e-15 0.333333
102.6 0.333333 -2.38898e-15 0.333333
102.61 0.333333 -2.38898e-15 0.333333
102.62 0.333333 -2.38898e-15 0.333333
102.63 0.333333 -2.38898e-15 0.333333
102.64 0.333333 -2.38898e-15 0.333333
102.65 0.333333 -2.38898e-15 0.333333
102.66 0.333333 -2.38898e-15 0.333333
102.67 0.333333 -2.38898e-15 0.333333
102.68 0.333333 -2.38898e-15 0.333333
102.69 0.333333 -2.38898e-15 0.333333
102.7 0.333333 -2.38898e-15 0.333333
102.71 0.333333 -2.38898e-15 0.333333
102.72 0.333333 -2.38898e-15 0.333333
102.73 0.333333 -2.38898e-15 0.333333
102.74 0.333333 -2.38898e-15 0.333333
102.75 0.333333 -2.38898e-15 0.333333
102.76 0.333333 -2.38898e-15 0.333333
102.77 0.333333 -2.38898e-15 0.333333
102.78 0.333333 -2.38898e-15 0.333333
102.79 0.333333 -2.38898e-15 0.333333
102.8 0.333333 -2.38898e-15 0.333333
102.81 0.333333 -2.38898e-15 0.333333
102.82 0.333333 -2.38898e-15 0.333333
102.83 0.333333 -2.38898e-15 0.333333
102.84 0.333333 -2.38898e-15 0.333333
102.85 0.333333 -2.38898e-15 0.333333
102.86 0.333333 -2.38898e-15 0.333333
102.87 0.333333 -2.38898e-15 0.333333
102.88 0.333333 -2.38898e-15 0.333333
102.89 0.333333 -2.38898e-15 0.333333
102.9 0.333333 -2.38898e-15 0.333333
102.91 0.333333 -2.38898e-15 0.333333
102.92 0.333333 -2.38898e-15 0.333333
102.93 0.333333 -2.38898e-15 0.333333
102.94 0.333333 -2.38898e-15 0.333333
102.95 0.333333 -2.38898e-15 0.333333
102.96 0.333333 -2.38898e-15 0.333333
102.97 0.333333 -2.38898e-15 0.333333
102.98 0.333333 -2.38898e-15 0.333333
102.99 0.333333 -2.38898e-15 0.333333
103 0.333333 -2.38898e-15 0.333333
103.01 0.333333 -2.38898e-15 0.333333
103.02 0.333333 -2.38898e-15 0.333333
103.03 0.333333 -2.38898e-15 0.333333
103.04 0.333333 -2.38898e-15 0.333333
103.05 0.333333 -2.38898e-15 0.333333
103.06 0.333333 -2.38898e-15 0.333333
103.07 0.333333 -2.38898e-15 0.333333
103.08 0.333333 -2.38898e-15 0.333333
103.09 0.333333 -2.38898e-15 0.333333
103.1 0.333333 -2.38898e-15 0.333333
103.11 0.333333 -2.38898e-15 0.333333
103.12 0.333333 -2.38898e-15 0.333333
103.13 0.333333 -2.38898e-15 0.333333
103.14 0.333333 -2.38898e-15 0.333333
103.15 0.333333 -2.38898e-15 0.333333
103.16 0.333333 -2.38898e-15 0.333333
103.17 0.333333 -2.38898e-15 0.333333
103.18 0.333333 -2.38898e-15 0.333333
103.19 0.333333 -2.38898e-15 0.333333
103.2 0.333333 -2.38898e-15 0.333333
103.21 0.333333 -2.38898e-15 0.333333
103.22 0.333333 -2.38898e-15 0.333333
103.23 0.333333 -2.38898e-15 0.333333
103.24 0.333333 -2.38898e-15 0.333333
103.25 0.333333 -2.38898e-15 0.333333
103.26 0.333333 -2.38898e-15 0.333333
103.27 0.333333 -2.38898e-15 0.333333
103.28 0.333333 -2.38898e-15 0.333333
103.29 0.333333 -2.38898e-15 0.333333
103.3 0.333333 -2.38898e-15 0.333333
103.31 0.333333 -2.38898e-15 0.333333
103.32 0.333333 -2.38898e-15 0.333333
103.33 0.333333 -2.38898e-15 0.333333
103.34 0.333333 -2.38898e-15 0.333333
103.35 0.333333 -2.38898e-15 0.333333
103.36 0.333333 -2.38898e-15 0.333333
103.37 0.333333 -2.38898e-15 0.333333
103.38 0.333333 -2.38898e-15 0.333333
103.39 0.333333 -2.38898e-15 0.333333
103.4 0.333333 -2.38898e-15 0.333333
103.41 0.333333 -2.38898e-15 0.333333
103.42 0.333333 -2.38898e-15 0.333333
103.43 0.333333 -2.38898e-15 0.333333
103.44 0.333333 -2.38898e-15 0.333333
103.45 0.333333 -2.38898e-15 0.333333
103.46 0.333333 -2.38898e-15 0.333333
103.47 0.333333 -2.38898e-15 0.333333
103.48 0.333333 -2.38898e-15 0.333333
103.49 0.333333 -2.38898e-15 0.333333
103.5 0.333333 -2.38898e-15 0.333333
103.51 0.333333 -2.38898e-15 0.333333
103.52 0.333333 -2.38898e-15 0.333333
103.53 0.333333 -2.38898e-15 0.333333
103.54 0.333333 -2.38898e-15 0.333333
103.55 0.333333 -2.38898e-15 0.333333
103.56 0.333333 -2.38898e-15 0.333333
103.57 0.333333 -2.38898e-15 0.333333
103.58 0.333333 -2.38898e-15 0.333333
103.59 0.333333 -2.38898e-15 0.333333
103.6 0.333333 -2.38898e-15 0.333333
103.61 0.333333 -2.38898e-15 0.333333
103.62 0.333333 -2.38898e-15 0.333333
103.63 0.333333 -2.38898e-15 0.333333
103.64 0.333333 -2.38898e-15 0.333333
103.65 0.333333 -2.38898e-15 0.333333
103.66 0.333333 -2.38898e-15 0.333333
103.67 0.333333 -2.38898e-15 0.333333
103.68 0.333333 -2.38898e-15 0.333333
103.69 0.333333 -2.38898e-15 0.333333
103.7 0.333333 -2.38898e-15 0.333333
103.71 0.333333 -2.38898e-15 0.333333
103.72 0.333333 -2.38898e-15 0.333333
103.73 0.333333 -2.38898e-15 0.333333
103.74 0.333333 -2.38898e-15 0.333333
103.75 0.333333 -2.38898e-15 0.333333
103.76 0.333333 -2.38898e-15 0.333333
103.77 0.333333 -2.38898e-15 0.333333
103.78 0.333333 -2.38898e-15 0.333333
103.79 0.333333 -2.38898e-15 0.333333
103.8 0.333333 -2.38898e-15 0.333333
103.81 0.333333 -2.38898e-15 0.333333
103.82 0.333333 -2.38898e-15 0.333333
103.83 0.333333 -2.38898e-15 0.333333
103.84 0.333333 -2.38898e-15 0.333333
103.85 0.333333 -2.38898e-15 0.333333
103.86 0.333333 -2.38898e-15 0.333333
103.87 0.333333 -2.38898e-15 0.333333
103.88 0.333333 -2.38898e-15 0.333333
103.89 0.333333 -2.38898e-15 0.333333
103.9 0.333333 -2.38898e-15 0.333333
103.91 0.333333 -2.38898e-15 0.333333
103.92 0.333333 -2.38898e-15 0.333333
103.93 0.333333 -2.38898e-15 0.333333
103.94 0.333333 -2.38898e-15 0.333333
103.95 0.333333 -2.38898e-15 0.333333
103.96 0.333333 -2.38898e-15 0.333333
103.97 0.333333 -2.38898e-15 0.333333
103.98 0.333333 -2.38898e-15 0.333333
103.99 0.333333 -2.38898e-15 0.333333
104 0.333333 -2.38898e-15 0.333333
104.01 0.333333 -2.38898e-15 0.333333
104.02 0.333333 -2.38898e-15 0.333333
104.03 0.333333 -2.38898e-15 0.333333
104.04 0.333333 -2.38898e-15 0.333333
104.05 0.333333 -2.38898e-15 0.333333
104.06 0.333333 -2.38898e-15 0.333333
104.07 0.333333 -2.38898e-15 0.333333
104.08 0.333333 -2.38898e-15 0.333333
104.09 0.333333 -2.38898e-15 0.333333
104.1 0.333333 -2.38898e-15 0.333333
104.11 0.333333 -2.38898e-15 0.333333
104.12 0.333333 -2.38898e-15 0.333333
104.13 0.333333 -2.38898e-15 0.333333
